transaction_id,bank_id,customer_id,transaction_amount,transaction_date
532381c0-704d-48d8-880b-c0ed7a109d0c,1005,2023,2864.97,2025-05-10
a9962bb0-2b33-4ac1-ba19-ba7d0b0caf0d,1004,2009,658.17,2025-07-19
c856dea0-726c-45a7-afa4-b1dd8526838b,1004,2019,4205.0,2025-06-08
1c3b5d27-fccb-4d64-a494-e9ee79c58440,1001,2045,3936.93,2025-06-14
e8ce63da-78ba-4f1a-bef2-e5845ce6bbf5,1007,2046,3285.79,2025-07-08
fb823ea8-18e3-4eff-9526-9101a41a8a7d,1009,2019,2336.29,2025-07-24
a9d218bc-8b68-4b86-bfad-81d82547708b,1003,2023,4822.65,2025-05-27
0ae6497b-63c7-43dc-a81f-1e9011e9b508,1002,2027,4396.37,2025-08-05
e6de6ac3-5544-4d02-974f-3b3b207137af,1003,2027,3225.71,2025-05-23
a6f9e3ea-4189-497a-bfa5-ef65e28e73f4,1001,2039,1865.29,2025-06-26
e8e625ab-30f6-4768-98ef-7c87a178c46a,1006,2036,3093.93,2025-05-15
2186f9c0-a9aa-4953-8d5e-f1dd8400beff,1007,2012,2881.45,2025-07-08
601954a5-9b71-4ecc-9775-37b8372d0efa,1002,2027,1977.27,2025-07-22
56969bd7-e457-401f-8340-32a6dfed956a,1008,2046,1540.3,2025-07-09
5a079946-b4f6-4c78-a029-de6d8ca0738a,1006,2034,2040.98,2025-08-01
a4c9e540-fe89-4a2b-b2e1-23911a4e5eba,1004,2033,2873.82,2025-07-23
24322f85-4d46-466e-b4c2-036c526feb57,1005,2028,2146.39,2025-07-28
facea3d4-777a-4fa2-9de9-dbb8ff627b9e,1008,2031,1325.24,2025-05-29
8544943d-1f67-47da-877b-f9fbed3f1e28,1003,2032,3807.21,2025-07-07
1a384716-94d9-414b-85c1-adce5fef2fda,1003,2020,2662.02,2025-08-02
8180998e-9eea-47e1-91a0-05ec21ba4b64,1004,2040,347.7,2025-05-18
588b3a68-e81c-4a8b-a27e-2d5973a597f2,1001,2035,1847.9,2025-06-06
64e2ae82-7bef-4857-a8a6-75ef8fc10fc5,1009,2031,4425.72,2025-05-28
9d652d8c-6499-42b9-a5bd-db31dbced234,1008,2031,3778.63,2025-07-14
2dadfa22-1759-47a8-8ebb-6519da2bb7bb,1008,2038,1623.0,2025-06-24
defa2d86-0acd-4816-a63e-8b8859c64f93,1006,2022,4691.53,2025-06-20
9dc30233-9e79-44a2-8c19-d8a3f24e0dc5,1007,2045,392.25,2025-08-04
4c1db886-add1-4941-8856-defbfe0c4ea2,1006,2041,4806.56,2025-06-16
f3c8f5c8-524a-4360-bfcd-b4d62a11e12f,1009,2009,1236.07,2025-05-31
5b3d050b-3a18-4e4d-a6fa-7ae7b4f0ab7c,1003,2009,55.38,2025-06-26
415efb84-bf5a-4ace-b9ee-90c321b50fa8,1003,2015,2174.7,2025-07-15
94b53afa-15de-49a2-aa2c-160a681eb96b,1003,2013,1801.26,2025-06-02
85e489e9-5762-4539-bd03-87c9926eb540,1003,2022,2700.05,2025-07-15
6fad52c6-4e48-4e1d-ab33-975b8148a1a7,1009,2016,3985.9,2025-06-15
f43ee4f0-eb25-4b11-ba85-87d4191c138f,1004,2032,4213.73,2025-07-05
bbdbab0d-2376-45fe-bc4c-27c85f9b29af,1007,2002,2012.14,2025-07-31
e4531dcd-23f3-4a70-94b7-4da3b7c2313c,1009,2026,2154.93,2025-08-02
3f66f818-a01e-4658-ae9d-374794f1bf44,1007,2014,749.41,2025-07-11
522898c0-98a9-4938-9c5f-e3910bb4796f,1009,2038,247.26,2025-05-23
6febc97c-f597-4270-9768-f00beda8243f,1003,2034,3209.66,2025-07-02
ae70d51f-0c10-43d6-975a-64bfd0a1bb77,1004,2008,331.54,2025-07-16
ba006b4a-609e-479f-a960-6faddf00af43,1008,2036,3671.81,2025-07-19
7d0885f4-82ec-49e1-9938-69df184e00bd,1006,2021,2700.06,2025-06-29
d108373f-5e7e-4a7c-8c25-6e1df20919a9,1005,2046,1000.93,2025-06-05
b3f435a1-7825-496e-9038-de96a3905c41,1004,2043,2702.22,2025-07-19
609a1b47-7b4a-440a-bdfa-b2826f536999,1008,2028,923.16,2025-08-04
bef684b8-fd18-4706-9412-0ccdc5a94f56,1001,2046,2199.3,2025-05-10
107bdf86-5632-4367-8f91-873264b13d60,1009,2044,3999.81,2025-06-07
e4ce6991-fb53-4e78-a2e6-c851e9f3b536,1001,2048,2314.98,2025-07-23
6923cb38-dba7-43db-832c-f8c3cfadf478,1008,2006,752.01,2025-05-12
e2fd4629-5c40-41bc-8ba6-122349198757,1004,2020,3621.91,2025-05-30
5ecd4f2c-1560-4252-810f-383ce0795f24,1009,2031,941.97,2025-06-14
fc7fad57-d6bf-47a9-8a42-c6a8c991cdba,1005,2033,3695.36,2025-06-10
03a5b737-f0d1-4431-8b51-856a8aff36c9,1003,2044,2401.97,2025-05-21
36bfa87f-14fb-4694-a156-0350fb3a6c35,1009,2007,2274.17,2025-07-22
05444188-ea73-46b3-95c4-6337747e28c3,1009,2008,4258.66,2025-07-24
aad91f41-0aed-46c6-a877-ccdedc0be1f0,1004,2009,3545.93,2025-06-08
c5dbeab0-cec6-4540-b599-cdfb76358b52,1004,2002,174.22,2025-07-04
07973555-4ac7-4be9-a367-8569c7aa6b7a,1008,2017,1487.91,2025-07-21
cd510c56-1b5e-4232-af8c-2dabb919824f,1002,2045,4355.89,2025-07-20
e830d810-3d47-4be5-9bc8-90b470d0ae34,1009,2037,101.45,2025-06-28
bcb3b204-07ff-47a4-b900-5d71e82d19c7,1006,2042,2730.81,2025-07-17
5ae80729-34da-4707-b3f0-81b704dc8716,1009,2044,3641.85,2025-07-30
3832aa52-e70d-482a-b003-41132064225b,1008,2017,3113.06,2025-06-13
7667ea30-af8b-4b7d-b53f-7562d114d987,1007,2038,3805.06,2025-07-17
98c2df71-f550-4fd7-bc86-91b08f2102d6,1001,2035,3631.2,2025-05-18
4bca0749-d782-49d0-ab9e-c4e65247ac69,1003,2047,3463.23,2025-06-28
8a1e7718-d039-486c-9e1d-1afb06af2e59,1002,2039,4109.48,2025-07-16
745cf01e-1ea7-495c-b45f-9135b46e833d,1005,2030,3232.0,2025-06-29
5d6c742f-6bd3-495b-a109-b094c5bb46db,1005,2006,2018.07,2025-06-15
99ac58ba-8eda-400a-82fd-5aa957e7c299,1005,2004,2364.83,2025-07-21
e5112cd5-0cdb-464e-adc6-95b376913832,1004,2037,3586.46,2025-06-11
f4f85d89-a149-460c-b488-57589f4a44e2,1005,2035,4382.77,2025-05-29
e9ddcfc2-284f-431a-87a0-b78c0c9c3070,1003,2009,1368.37,2025-07-29
2cf2adca-879e-4f02-a71a-b072214cfb21,1001,2006,1716.96,2025-07-08
cc6e48c8-926e-41a0-99ed-5d2d9a451923,1005,2013,4654.39,2025-06-30
3548804f-9431-4523-9698-acbeec8e9d61,1009,2022,2896.77,2025-07-08
7da222bb-ef04-43f8-8c76-9792b01e28ac,1009,2028,903.02,2025-06-22
a4b627a1-76f8-4c7d-83df-f8a8bf044ecf,1004,2030,3321.84,2025-08-03
c766589c-4d9b-4646-a0d7-b5cf809f2a74,1003,2036,4953.9,2025-06-11
87fafb1e-3a9d-4b62-873c-c2db1968389f,1001,2002,4119.03,2025-07-15
9b2083e0-d798-4d70-bbf5-e001e1ad63a2,1002,2036,3731.25,2025-05-24
a71daf60-4d97-4f0e-89e4-d7b4bf20150e,1008,2008,1048.15,2025-05-29
356226d3-de4b-45a3-93df-ac0e5f18e427,1001,2045,4381.94,2025-07-02
e68f228c-213c-4f83-884f-70373863eb68,1008,2042,2633.69,2025-08-06
af496e74-4e66-4bf7-8071-ebf608b97571,1007,2009,4447.56,2025-05-24
02e57847-a175-4a83-bba8-105143c1a353,1008,2001,1655.84,2025-07-05
f09d9e75-0ac2-4a9a-b888-b9d483ce4b37,1006,2013,319.63,2025-07-30
093f63f8-ad42-492a-9eeb-2f832add6902,1009,2015,2385.12,2025-05-30
817cfa29-9f87-4681-9796-525f09fcf6df,1003,2032,1356.49,2025-05-12
d1f65cd8-6890-41c4-af75-ff31c4f07587,1004,2034,3578.99,2025-06-04
ff545c49-e074-47cc-88a6-7c03031b8a24,1006,2043,4785.96,2025-07-23
f94444e6-6c7c-4acd-a1fd-9f096d872f2a,1008,2031,3457.96,2025-05-24
45daaaf4-96b9-487a-8192-87dc32800d95,1005,2014,4435.8,2025-07-03
01b1ca23-5818-4624-be2b-f9e3c00188cc,1003,2047,2270.59,2025-06-23
43f267a3-36ab-4d53-bb7f-c02d964c549a,1006,2014,3860.49,2025-06-10
9276c0bc-360c-45f3-90f0-5478e238e4f0,1004,2048,4216.79,2025-07-23
606f5374-869a-4578-b4a4-506c63797524,1009,2029,3557.27,2025-05-26
204deef6-21c6-4d6a-b0f5-79296b699ed8,1003,2047,2543.81,2025-07-16
31b615f6-5961-4ac4-b73c-9132972cba34,1004,2019,3133.07,2025-07-02
ceb515f4-3e97-4397-9440-6c7c89173e54,1007,2027,3505.53,2025-05-24
ce1e09db-5dcd-4a6a-b252-87e298641180,1007,2009,1272.89,2025-06-10
52ee5a2a-e711-4831-a102-01b09ae4c797,1004,2037,4049.8,2025-07-27
64eb8767-ac26-46a2-967f-f0f001adb7c5,1006,2037,4752.12,2025-07-11
2c2e8501-5717-4051-b51d-faa7849bcf67,1003,2043,2331.54,2025-05-28
89b411f3-546d-4d7f-8d5d-73fc804fe192,1006,2028,3508.33,2025-07-20
17ec6415-68dc-41ec-a365-9c10ca57e285,1002,2024,3687.76,2025-07-05
60131b79-2305-4d0a-8964-fcfbefd9b112,1008,2028,3314.62,2025-06-20
fcde47de-3798-4419-b23a-bd513da8f19a,1002,2036,2740.1,2025-08-01
6dc7841f-746d-4959-96df-d08ec8158f18,1007,2018,4409.42,2025-06-06
db928c7d-9603-4a74-aeb7-196e4059947e,1009,2025,2250.14,2025-08-05
b40a881a-16e6-4403-b1ff-aebb4dff8712,1001,2035,314.9,2025-06-14
a0773057-a9f4-46c8-aff7-3a059c6c0238,1008,2004,4224.34,2025-06-28
69542782-ece9-40e7-ba7d-5f2527d223fb,1007,2014,3373.17,2025-05-24
81f59822-76a9-4eb8-8e20-d759d7043294,1006,2039,4247.8,2025-05-22
0a896be9-732a-41ae-9ca1-6cff26c84b82,1006,2026,701.35,2025-06-01
cbce6941-2d4f-4e85-b5d7-b72a8e074a52,1006,2008,163.46,2025-05-18
72ba9058-e51e-449d-8375-4fd3046b140f,1009,2024,4672.53,2025-05-24
c0099e13-c2e3-4ca3-896a-343c7bb80e60,1002,2016,747.16,2025-06-16
c450078f-7c77-4311-93eb-138ad3725d5b,1001,2020,4050.17,2025-06-05
c9303777-566d-47e8-96c6-74d493902900,1006,2015,4117.82,2025-07-10
807bb595-f425-47a5-9abd-89a18fe65a17,1008,2007,3546.44,2025-08-07
6fa58d3c-a20d-48af-abc7-d56d1e76f301,1003,2017,665.0,2025-07-24
296dcaf4-6477-4ac9-b35f-f998de9b19a7,1001,2022,3340.32,2025-06-21
49b39f91-9767-4844-8392-319d393abc1e,1009,2022,4446.54,2025-06-09
703de7c4-aaea-4384-94e5-3ec081d9febd,1001,2012,2133.4,2025-08-06
bee81709-3538-4924-88a5-5c5e3384a527,1003,2018,2073.45,2025-07-31
d27838d4-c881-450b-95b1-4de90d5d6e78,1008,2046,2219.86,2025-07-04
48e3a0e2-67f8-4612-b25d-f6eb8ba453d7,1003,2047,420.54,2025-06-16
70f4120a-9bae-4896-96b7-8f49e2344203,1004,2015,4461.21,2025-05-19
e3d8d23e-cb4c-4402-b9d2-18b71fa5579e,1008,2037,4347.22,2025-05-25
775a2ce9-0fd6-4984-8422-8feee8e26be3,1001,2016,4989.57,2025-05-15
d7397cb6-b190-4b29-8726-33f572db3923,1006,2005,2930.06,2025-06-10
f178e66e-5b4a-4f01-a3a4-1b4846d2e456,1001,2002,3758.45,2025-07-18
7f60641f-fa9a-4ca0-9e87-ac16eae808e2,1001,2028,1021.33,2025-06-04
6b377960-27bc-4d15-88fb-eca13f4c3066,1008,2041,3340.97,2025-06-07
45af8b58-3501-4795-97a7-d031f1059e75,1004,2027,3252.17,2025-05-25
71ddaf4a-f4df-43b1-8e26-a89d411fbe7e,1001,2031,4507.03,2025-06-13
3959c2ec-5eb8-4b7b-938c-7a39f2a52406,1007,2041,4155.66,2025-08-02
50f75bd1-2714-41b0-9ba9-53c800df5129,1005,2036,4692.95,2025-05-26
43917f44-2a19-4526-8ba0-09f4f623c19e,1005,2047,4345.48,2025-07-30
04544acf-5e09-4aa9-927e-953e03f39c62,1001,2043,4344.78,2025-08-06
bd17864c-79b6-476e-a07f-57ab17ddbc65,1006,2001,327.98,2025-06-29
dcd77d6f-2078-41d4-9b33-3d59032d358e,1009,2029,4231.35,2025-06-07
64e11865-e7b4-4a49-8c10-554ddd978ffe,1009,2001,3041.32,2025-08-07
50100c0f-3046-4e8f-848d-e12712877987,1008,2008,1908.42,2025-05-17
ab4a067f-3800-47bf-83c0-65b97eeb5e67,1005,2016,292.01,2025-06-08
6858db45-cafb-4dbb-ac13-efac27791ad1,1001,2028,3391.59,2025-07-06
f116501c-a8e7-49c8-8dd8-ff6c2238bdd8,1009,2022,1647.73,2025-05-22
9ff45376-f8b4-4e88-821f-748cdfa0141e,1001,2018,2344.2,2025-06-16
2a4ff47d-0e87-4f33-84fb-a1bf9e53ab54,1008,2022,3411.82,2025-05-27
a9ae47e8-6958-4307-abe0-ff200a386be3,1005,2041,4559.75,2025-07-27
6e9b934d-27ab-4331-b9f4-43730dbe965b,1003,2012,4128.93,2025-05-16
10765b3c-4ed4-423c-b909-037cd91aa938,1007,2019,2258.48,2025-06-03
8aa348ef-1a24-43a8-b8dc-dc0b109ec531,1007,2025,1945.04,2025-07-11
a5a3421a-2a69-4240-b02e-f66b032aec58,1009,2005,1206.5,2025-05-27
7bc22586-bb87-4dfe-9398-f79658e06a72,1007,2034,1868.41,2025-06-01
f5b8be5f-e1db-4b85-8210-80b99808b9d3,1003,2039,564.12,2025-07-17
4ea7c696-36aa-4cec-97d4-f1729d302969,1001,2010,4855.82,2025-06-03
14da00b7-ca71-4959-b126-345e95187413,1008,2047,2873.85,2025-05-28
cbf52488-ef3e-4126-a2c6-2880ebb89e9d,1003,2007,647.75,2025-05-21
dd95ebc0-586f-4835-849d-a9101326b10d,1008,2037,1770.5,2025-07-23
48589376-5aed-4c41-abfe-8b3594fd9e4d,1008,2047,2739.73,2025-07-09
108f5dde-90e2-45fe-8603-cbc40e8730e3,1005,2015,2669.1,2025-06-02
b4288391-4476-4393-b376-04b6d9ee82e4,1001,2042,187.16,2025-07-25
d39ef2e0-a695-4166-93f5-90c7f17e818f,1007,2024,4754.7,2025-06-16
c28973bc-c7d5-409b-b20e-c562b198bc48,1005,2026,1384.12,2025-05-31
4be2be04-66c9-43bb-89e5-dd18ded064b2,1008,2026,90.76,2025-07-30
c0091560-ffe3-4138-9060-15aa85541be3,1009,2046,391.46,2025-05-23
df7dc848-bd45-49eb-a83d-9abf4285d0ab,1007,2026,2905.17,2025-07-17
273edf87-860b-4f3f-991b-c479a49f7727,1007,2010,697.55,2025-06-05
80e339a7-5ce7-45df-a2d5-e92331d5ca39,1001,2017,218.21,2025-06-07
47f09ec5-4530-4b03-b36c-e6e03a4f5f6a,1004,2014,1904.34,2025-06-15
69ba3141-32c5-4539-abd0-a65550f6a5ca,1002,2002,3117.58,2025-06-18
b4425c87-faa6-44a0-b355-41ce1bfc41ea,1002,2048,568.08,2025-08-07
7477159f-d6ae-4a3f-91b2-0f09d7423520,1002,2013,1573.51,2025-06-26
0934aee4-74c3-4edc-b0ce-5cd21195a79e,1004,2027,2094.63,2025-07-22
ab8e3d1e-5928-409d-9afd-f0c34e081984,1001,2009,805.71,2025-06-28
dedf75c1-d9de-44a1-894b-12a8c60df8ee,1004,2007,2535.31,2025-05-30
2bad5d7b-eb30-4c33-8689-a4c88d6c0868,1002,2048,435.22,2025-06-17
57ac2683-b104-4143-9c39-352c7ef74469,1005,2010,242.13,2025-06-20
b5a46bc0-3248-4073-8812-fb8b65e38d8b,1003,2009,2603.98,2025-05-13
49153e1a-0e04-4a2b-ae44-1378476d4bf9,1008,2022,1247.01,2025-06-29
08980755-5873-4e66-a3fd-80cf2bd2d63d,1004,2023,485.92,2025-06-13
f76bca8d-4dea-472d-9748-fd80e8fb0b20,1001,2007,2125.32,2025-07-28
8bcf8adf-e2db-47c7-afb4-4ca4ecaca4bb,1001,2048,4576.55,2025-07-01
4f034b01-a085-473f-8118-15fe754901a3,1003,2009,3623.72,2025-07-17
358695de-2b7a-4f74-9b34-cb36a879ff94,1009,2027,4079.92,2025-07-10
26e5e4df-8121-4476-9870-911470be9384,1007,2024,4360.85,2025-05-08
4cfb4971-d5ec-41d5-baf7-d6f7d9e75a07,1002,2029,4863.41,2025-07-05
41b78d51-5827-484f-b86b-9e6c1ad9bced,1009,2017,3818.6,2025-05-15
d089e1b8-73de-4c44-a76c-30c52fcfb8e9,1002,2020,3045.96,2025-05-13
e55b4a5e-a425-49c1-afec-af47a54b7a0a,1003,2007,1833.48,2025-06-20
aaa7d9d1-131b-401c-a0f9-d004d6d3761c,1002,2043,916.4,2025-07-18
ef66599c-e834-4adc-a55a-d990bdc84fa5,1003,2040,3436.43,2025-07-16
06f0e2cd-da65-42e0-9ad4-a8aa72bbb195,1006,2007,4974.8,2025-06-10
b47648c3-5c95-4748-89df-eba29b8c0335,1009,2028,2342.12,2025-05-29
cb258480-8d6e-4bd7-a5e8-7d0615ba8481,1009,2019,3621.16,2025-05-10
f91ea8c9-ef87-40e0-ae11-b682234327b0,1007,2020,2480.51,2025-07-20
9ad420e2-8019-40b8-ac73-042e62e551ce,1003,2044,2165.35,2025-06-07
69b72a90-bc2a-4cfe-9994-70955d297593,1004,2039,2057.43,2025-07-29
96d33fc5-42a3-4d4c-be20-d0092ae5a247,1006,2040,2528.08,2025-07-12
0dbac195-0947-4bd1-a56f-82acaab16345,1005,2007,1840.81,2025-06-29
2b628ef2-ab6e-4af3-84f1-33360ac25d5b,1002,2006,3746.38,2025-05-12
64ba0b71-89d7-43f7-a8db-dc6563e0a424,1006,2025,4372.62,2025-06-04
a3877096-3f3b-472f-a0f0-85d423eb5dad,1003,2041,4415.6,2025-05-19
bbac887f-8a72-4995-8bbd-901c23aba14d,1008,2013,1146.22,2025-08-03
4ab7f1af-565e-42f6-8fc8-692c2bab1394,1002,2039,4480.59,2025-05-25
ab93fd22-f5ae-4c85-9dd6-dea7d9e258f5,1001,2040,1714.34,2025-06-28
e973909f-258b-4aaf-ae77-694dfb09d593,1009,2022,1553.45,2025-06-29
881c8cff-402a-4c8a-ab51-2a0849a696dc,1003,2049,3636.51,2025-06-17
db74d8ff-68aa-4108-9549-82edc5f804a8,1001,2017,1530.43,2025-07-02
fbbf9c0a-ae3d-428f-a512-5ee0075afd5e,1007,2048,274.3,2025-07-10
b87bb887-9a73-44c0-b1e7-1d17c441276e,1005,2022,1874.35,2025-05-17
0b86fa80-d350-44f4-ab26-b9964daafcc6,1005,2034,3610.11,2025-07-31
4dc7ce6d-d74d-4fed-8e3b-b4b30612e627,1001,2008,1641.52,2025-07-10
9708b41e-bff7-4e72-8b5f-1e485634a270,1009,2049,3151.5,2025-06-30
c478ef8a-4b91-474c-b03d-010b3ad59e15,1007,2045,3304.0,2025-05-23
908d9af0-ac12-4ee1-bf3b-1df19b806dfb,1008,2018,3671.34,2025-07-12
864714b2-93a4-4226-9343-ee9e2631420f,1009,2024,4486.68,2025-06-12
f13b5dde-69b3-454c-98e2-2a7121174f57,1006,2042,2168.5,2025-06-11
615490b0-a17c-4f6d-9811-30420f24b5e3,1005,2002,840.5,2025-05-13
40396b59-e900-4f13-a475-168f1090f75e,1006,2002,1601.44,2025-05-31
1c040a94-e17b-444f-9414-4f938898d530,1002,2027,2166.51,2025-07-01
4b34dee1-2471-466d-9db2-ca16ab281b3a,1004,2014,3572.32,2025-06-19
3e59a965-f735-415c-9f5c-a44979b3de35,1003,2048,75.48,2025-05-25
df354bcf-ab0a-4b34-939d-f6836f1c23fc,1007,2039,1585.77,2025-07-10
aa734401-e19a-40a6-8155-351d11b544fa,1009,2012,3901.41,2025-06-15
61cbf0a9-9e7d-46d2-9824-8640d25821f4,1005,2032,3357.58,2025-07-24
9bbb6769-f094-41cf-842a-2ac81e9d97ae,1006,2028,3661.38,2025-06-24
c6375088-bb1e-4b13-8926-68baa3cabd89,1002,2028,4060.94,2025-08-05
a2ed6bea-2483-419e-9b75-4a895dfc824f,1003,2046,3918.35,2025-07-12
1d7aae30-e47b-471b-b560-4e52844fdfb3,1003,2025,3414.09,2025-05-18
6ddb6077-f89c-4dee-924f-3f2324a3cf07,1009,2004,2203.91,2025-06-03
0e947b21-2866-4ba2-a4b3-f2930062f2c2,1007,2026,4918.16,2025-07-06
84fb042f-e778-4b03-9bb3-1eaa2e695454,1008,2036,2849.68,2025-06-30
d9844558-c945-45f8-9d4f-f20eb8228fe8,1009,2003,1021.82,2025-07-20
6908a252-311c-45bb-978f-e92ac85b2703,1006,2001,1471.14,2025-06-03
8af1592e-336b-40e0-8349-02c604663679,1004,2017,3470.88,2025-05-21
e9c09d48-ff46-468b-a985-c693642dc9de,1001,2007,4624.45,2025-05-22
217d2267-9c0c-4627-9473-9ac95ad4dbde,1008,2048,901.81,2025-06-16
db9bed2e-14ae-492f-a52a-60aab9a59607,1007,2005,420.91,2025-07-16
3c9a827c-674d-4549-a804-119f1099a5bb,1002,2019,4408.84,2025-06-29
7cbde376-7621-40e0-a136-33c63d9ed1ed,1008,2039,4577.24,2025-05-16
ef40e62b-5ee4-421d-90a8-7174de408f7e,1005,2046,1389.13,2025-06-26
9474b2b7-aa2c-4756-a362-7c5687c814ee,1007,2034,1892.66,2025-05-15
4686560b-3eb3-48f1-9e96-defbb944356d,1004,2035,3304.34,2025-06-04
a14be4e4-4430-48fe-8e3b-5e60f17556f7,1005,2049,1656.35,2025-06-19
6281f36b-7254-4994-b2a4-30731e6855f6,1008,2016,4387.02,2025-07-17
64c8b7fc-d0fb-4f3e-8c56-f83724267720,1001,2040,546.82,2025-07-17
1aee3ea8-721c-4b18-a567-0d1296d3dbb3,1001,2047,199.53,2025-06-23
2147039c-ef52-47fe-bcf5-e3d0dcbcc959,1004,2039,1050.35,2025-07-09
22c93250-8063-4939-b1f2-e5748c22497c,1003,2027,1437.58,2025-06-19
8cf9b519-531d-4827-beb2-f5678386aed6,1002,2041,573.5,2025-06-05
2f0de3d5-7485-4413-a179-ee9fa6186739,1003,2038,337.8,2025-07-28
26f8ea81-eabc-4165-a3a7-35eff41f2e76,1001,2025,3780.48,2025-06-13
43a8f8f6-050d-4531-b533-12226a405014,1001,2026,829.74,2025-07-18
f779797e-33a0-4172-817d-642e1b52401f,1006,2014,4570.47,2025-06-26
2aa9245d-2f12-42bd-931e-5c99fd17903c,1005,2014,1846.32,2025-05-21
5b258e42-1bef-4b27-9c29-4dd6e2b1082c,1008,2014,3356.32,2025-05-30
6ac8d3a7-c000-46e6-8bcf-5858a1e864c9,1002,2025,1134.76,2025-07-20
bdeb436c-268a-42fb-b9ca-1ac28692922b,1004,2036,1209.21,2025-07-02
a3cba86e-d810-4704-a213-d148afdda172,1008,2004,2877.8,2025-07-31
b071761a-18a7-490a-bfa0-b6c4c7da099d,1006,2047,2807.61,2025-07-27
90dff174-e362-4fee-9f52-94c387184e37,1001,2015,3845.96,2025-06-09
b892ca08-2093-49d5-b65f-2b911415720b,1004,2032,3791.49,2025-07-08
b1e85bb9-66ab-4f2c-9935-177a22ccf3c2,1001,2018,3356.73,2025-07-29
729e5320-ffbd-479b-bb95-3e38b83fceb1,1002,2014,2251.16,2025-07-30
36f710bb-508d-46a4-be7f-97a7a80e7940,1005,2001,4454.3,2025-07-14
ba419b4d-ef7a-4210-bc4e-f6bd6a40a169,1008,2042,3116.67,2025-05-09
22451f6c-9769-4fe5-876b-be8fd0e3737e,1008,2020,4951.09,2025-07-23
dd78e59d-bc88-4326-ade9-01a1b49e8b1a,1003,2010,4098.66,2025-06-29
a29c7090-a251-4198-ae17-eed019b8b4f5,1004,2010,231.11,2025-07-27
e8ef5615-f58a-4745-b0a6-6fcb8dbed1f7,1006,2024,1609.76,2025-05-22
4fca2dea-6d42-468c-9099-4e0a1cd6cdcb,1003,2034,2863.66,2025-05-17
94c21141-8156-4442-97b2-f70f74dd1df9,1002,2028,3610.13,2025-06-17
6d98cc4a-f91c-4070-bdde-5c4179a195d4,1006,2027,2756.18,2025-07-30
5c9afe42-6a59-444a-92aa-cfdc6e407c97,1005,2040,3932.79,2025-07-23
f447792b-cb8b-442d-ae43-adb464ea48fb,1005,2001,1420.45,2025-07-09
56a9af94-7a41-4919-b886-9f98ff338339,1005,2033,927.72,2025-05-21
7396d2b0-7ec5-4cd3-876f-d64448ded914,1005,2004,279.04,2025-06-18
502af130-a8ef-4e7b-83cb-069cf0ee10fd,1003,2007,2870.84,2025-07-26
ba6e1cbe-ec43-4d7a-baf1-b09881412135,1007,2009,3446.11,2025-07-09
6a3a2f06-ac4b-41b5-9ea5-584304e19b17,1006,2016,1637.49,2025-06-27
a82923af-0fde-4087-8cc2-804f3344c1a7,1004,2005,3071.79,2025-07-09
b495fd9e-f779-4a97-9615-a6b685e44d42,1002,2034,270.26,2025-05-10
94d0192b-86ca-4018-a8a9-6da1ecb4ce07,1009,2023,505.47,2025-05-14
b2abbb59-0047-444b-96fc-bc5a32ec30bb,1001,2043,3511.76,2025-07-18
53eee82a-8df8-4dda-bbfd-e1eed2636cd2,1004,2025,1846.67,2025-06-25
3844105b-24f8-4148-a218-deaa559a37fc,1001,2013,3359.96,2025-05-08
f3eb9cba-6518-4e64-8d38-78049f547137,1006,2024,4160.29,2025-06-09
9bc6a525-95b6-457f-995b-f459921935b6,1004,2011,4264.59,2025-05-23
d7136f78-62da-4c7e-9868-e1a4a87351ff,1005,2017,869.12,2025-06-22
5ef55276-595f-41b0-9776-f1fe686c2285,1005,2037,2436.57,2025-06-20
9c432836-197d-41db-b9f0-e1e3d52fe26f,1009,2013,3672.29,2025-07-22
f854c002-a3be-48c2-b2e6-91f930c5fc34,1001,2027,3872.16,2025-06-11
a165dbb4-a32a-4022-9f78-b154dacd7786,1002,2020,3925.53,2025-07-15
e28aedcc-a6a6-47b5-957a-622f00537a18,1006,2033,1148.55,2025-08-04
0a899d94-2caa-4426-9cbf-4f6ad125623a,1005,2042,970.75,2025-07-13
340cde4d-d927-4abe-a59c-6cd122a50ef4,1007,2032,2954.16,2025-05-17
51478ee5-b5d8-44c1-8855-12e686a1e40e,1003,2008,3708.02,2025-05-12
bb973b1e-8112-417a-8632-48e781dfb42b,1003,2029,1602.51,2025-07-11
dba9c591-c972-4ae0-bedc-263c838a2688,1002,2040,532.48,2025-05-25
460c7402-1ec6-4472-90c2-78e63980f823,1003,2019,3586.56,2025-06-26
bf5ac488-8e46-4d4b-9568-ec5960a91749,1001,2006,1505.49,2025-06-29
18025b00-8994-4662-970f-91d03bf465ab,1005,2044,840.15,2025-05-18
a3cc9b02-d8b3-4b5c-8f66-62107e3ce1e4,1005,2039,747.14,2025-05-25
3fc6f61d-9a54-4dce-9529-87742f9b0941,1007,2048,1581.4,2025-05-14
f6d790b7-b45f-4f26-82ee-4875c5549abf,1004,2041,2967.46,2025-05-22
ba3c85b3-f0e7-4442-a186-648d79a6d937,1003,2021,1798.43,2025-06-04
6a4b06e4-5c6b-45de-9db0-8c15d87e5d83,1001,2022,113.1,2025-05-19
1e3d3a5b-7695-49c3-8f68-9f4c9d4351e8,1008,2042,493.57,2025-07-13
23d58c90-acd6-4831-a91d-488bfc573fab,1003,2010,1459.61,2025-06-03
